
2024/04/03 (19:32:44) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/03 (19:32:44) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/03 (19:32:44) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/11 (20:15:07) | ===> btop++ v.1.3.2
2024/04/11 (20:15:07) | WARNING: ROCm SMI: Failed to get device name
2024/04/11 (20:15:07) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/11 (20:15:07) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/11 (20:15:07) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/11 (20:15:07) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/11 (20:15:07) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/11 (20:27:31) | ===> btop++ v.1.3.2
2024/04/11 (20:27:31) | WARNING: ROCm SMI: Failed to get device name
2024/04/11 (20:27:31) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/11 (20:27:31) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/11 (20:27:31) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/11 (20:27:31) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/11 (20:27:31) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/11 (23:46:59) | ===> btop++ v.1.3.2
2024/04/11 (23:46:59) | WARNING: ROCm SMI: Failed to get device name
2024/04/11 (23:46:59) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/11 (23:46:59) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/11 (23:46:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/11 (23:46:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/11 (23:46:59) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/12 (10:34:15) | ===> btop++ v.1.3.2
2024/04/12 (10:34:15) | WARNING: ROCm SMI: Failed to get device name
2024/04/12 (10:34:15) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/12 (10:34:15) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/12 (10:34:15) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/12 (10:34:15) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/12 (10:34:15) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/13 (07:02:14) | ===> btop++ v.1.3.2
2024/04/13 (07:02:14) | WARNING: ROCm SMI: Failed to get device name
2024/04/13 (07:02:14) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/13 (07:02:14) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/13 (07:02:14) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/13 (07:02:14) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/13 (07:02:14) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/13 (10:35:04) | ===> btop++ v.1.3.2
2024/04/13 (10:35:04) | WARNING: ROCm SMI: Failed to get device name
2024/04/13 (10:35:04) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/13 (10:35:04) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/13 (10:35:04) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/13 (10:35:04) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/13 (10:35:04) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/13 (13:39:12) | ===> btop++ v.1.3.2
2024/04/13 (13:39:12) | WARNING: ROCm SMI: Failed to get device name
2024/04/13 (13:39:12) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/13 (13:39:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/13 (13:39:12) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/13 (13:39:12) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/13 (13:39:12) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/13 (22:02:10) | ===> btop++ v.1.3.2
2024/04/13 (22:02:10) | WARNING: ROCm SMI: Failed to get device name
2024/04/13 (22:02:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/13 (22:02:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/13 (22:02:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/13 (22:02:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/13 (22:02:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/13 (22:38:55) | ===> btop++ v.1.3.2
2024/04/13 (22:38:55) | WARNING: ROCm SMI: Failed to get device name
2024/04/13 (22:38:55) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/13 (22:38:55) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/13 (22:38:55) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/13 (22:38:55) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/13 (22:38:55) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (00:21:39) | ===> btop++ v.1.3.2
2024/04/14 (00:21:39) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (00:21:39) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (00:21:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (00:21:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (00:21:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (00:21:39) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (00:23:22) | ===> btop++ v.1.3.2
2024/04/14 (00:23:22) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (00:23:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (00:23:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (00:23:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (00:23:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (00:23:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (01:20:46) | ===> btop++ v.1.3.2
2024/04/14 (01:20:46) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (01:20:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (01:20:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (01:20:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (01:20:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (01:20:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (18:56:42) | ===> btop++ v.1.3.2
2024/04/14 (18:56:42) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (18:56:42) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (18:56:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (18:56:42) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (18:56:42) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (18:56:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (19:07:19) | ===> btop++ v.1.3.2
2024/04/14 (19:07:19) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (19:07:19) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (19:07:19) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (19:07:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (19:07:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (19:07:19) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (20:37:48) | ===> btop++ v.1.3.2
2024/04/14 (20:37:48) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (20:37:48) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (20:37:48) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (20:37:48) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (20:37:48) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (20:37:48) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (20:37:56) | ===> btop++ v.1.3.2
2024/04/14 (20:37:56) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (20:37:56) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (20:37:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (20:37:56) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (20:37:56) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (20:37:56) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (20:43:51) | ===> btop++ v.1.3.2
2024/04/14 (20:43:51) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (20:43:51) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (20:43:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (20:43:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (20:43:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (20:43:51) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/04/14 (21:39:59) | ===> btop++ v.1.3.2
2024/04/14 (21:39:59) | WARNING: ROCm SMI: Failed to get device name
2024/04/14 (21:39:59) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/04/14 (21:39:59) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/04/14 (21:39:59) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/04/14 (21:39:59) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/04/14 (21:39:59) | WARNING: ROCm SMI: Failed to get PCIe throughput
